meta.uuid,dem.age,dem.city_or_rural,dem.country_code,dem.education_level,dem.gender,question.DAL_residency,question.DAL_employment_status,question.DAL_household_income,question.DAL_disposable_income,question.DAL_CCI-Q12_household_finance_present,question.DAL_CCI_EC-Q1_household_finance_past,question.DAL_CCI_EC-Q2_household_finance_future,question.DAL_CCI-Q14_economic_situation_present,question.DAL_CCI_EC-Q3_economic_situation_past,question.DAL_CCI_EC-Q4_economic_situation_future,question.DAL_CCI_EC-Q5_inflation_past,question.DAL_CCI_EC-Q6_inflation_future,question.DAL_CCI-Q13_job_situation_present,question.DAL_CCI_EC-Q7_unemployment_future,question.DAL_CCI_EC-Q8_purchases_present,question.DAL_CCI_EC-Q9_purchases_future,question.DAL_PolRisk_democratic_change,question.DAL_PolRisk_strong_leader,question.DAL_PolRisk_approve_president,question.DAL_PolRisk_approve_political_rep,question.DAL_PolRisk_approve_ruling_party_VE,question.DAL_PolRisk_approve_ruling_party_MX,question.DAL_PolRisk_approve_ruling_party_BR,question.DAL_PolRisk_approve_ruling_party_TR,question.DAL_PolRisk_approve_ruling_party_UA,question.DAL_PolRisk_trust_police,question.DAL_PolRisk_trust_courts,question.DAL_PolRisk_tax_evasion,question.DAL_PolRisk_inequality_past,question.DAL_PolRisk_inequality_anger,question.DAL_PolRisk_corrupt_past,question.DAL_PolRisk_corrupt_anger,question.DAL_PolRisk_corrupt_experience,question.DAL_PolRisk_politcal_stability,question.DAL_PolRisk_protest_likelihood,question.DAL_opinion_foreign_companies,question.DAL_positive_countries_MX_BR_VE,question.DAL_positive_countries_UA_TR_EG,question.DAL_negative_countries_MX_BR_VE,question.DAL_negative_countries_UA_TR_EG,question.DAL_protectionism,question.DAL_migration_time,question.DAL_migration_motives
8c5bc850-e253-0135-649f-0a901406a434,47,city,TR,low,male,"Yes, as a citizen",Retired,400 - 500,About half,Somewhat secure,... a little better,... stay the same,Fairly well,... got a little better,... get a little better,... increased moderately,... increase moderately,Somewhat secure,... decrease a little,Neither the right moment nor the wrong moment,Don't know,Much more,Strongly agree,Strongly approve,Strongly approve,,,,Strongly approve,,A lot,A lot,Never acceptable,... increased a lot,Very angry,... increased a little,Not very angry,No,Very stable,Not at all likely,Neither positive nor negative,,Russia | Ukraine | Germany,,China | India,Too much,Never,
8c6ae880-e417-0135-8d70-0a62aae02c3c,21,city,TR,medium,male,"Yes, as a citizen",None of the above,400 - 500,All of it,Not very secure,... a lot better,... get a lot better,Neither well nor poorly,... got a lot better,Don't know,... increased a lot,Don't know,Not very secure,... increase a little,The wrong moment,Don't know,Neither more nor less,Neither agree nor disagree,Strongly approve,Neither approve nor disapprove,,,,Strongly approve,,A lot,Not a lot,Never acceptable,... stayed the same,A little angry,... stayed the same,Very angry,No,Don't know,Not at all likely,Somewhat negative,,None of the above,,United States,Don't know,Sometime later,Political situation in my country
8c6c4140-e05e-0135-82dc-0a901406a434,36,rural,EG,no,male,"Yes, as a citizen","Employed, working 30 or more hours per week",Under 100,All of it,Very secure,... a lot better,... get a lot better,Neither well nor poorly,... got a little better,... get a little better,... increased moderately,... increase a lot,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,Fewer purchases,Slightly more,Somewhat agree,Strongly approve,Somewhat approve,,,,,,A lot,A lot,Never acceptable,... stayed the same,Not very angry,... decreased a little,Not very angry,No,Somewhat stable,Not very likely,Somewhat positive,,None of the above,,None of the above,Too much,Sometime later,Other reason
8c716180-dc2c-0135-3d63-0a901406a434,40,city,EG,low,female,"Yes, as a citizen","Not employed, currently NOT looking for work",Under 100,Most of it,Not very secure,... a lot worse,... get a lot worse,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Prefer not to answer,... increase a lot,Neither the right moment nor the wrong moment,Don't know,Much less,Strongly disagree,Strongly disapprove,Strongly disapprove,,,,,,Not at all,Not a lot,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not very stable,Somewhat likely,Neither positive nor negative,,China,,United States,Too little,Never,
8c7a7200-dc35-0135-496b-0a901406a434,31,city,EG,high,female,"Yes, as a citizen",Selfå_-employed / Freelancer,500 - 750,Most of it,Somewhat secure,... a little better,... get a lot better,Fairly well,... got a little worse,... get a little better,... increased a lot,... increase moderately,Somewhat secure,... increase a lot,The right moment,More purchases,Slightly less,Strongly agree,Somewhat approve,Somewhat approve,,,,,,A lot,A lot,Never acceptable,... increased a lot,A little angry,... increased a little,A little angry,No,Somewhat stable,Not at all likely,Very positive,,United States | Japan | Germany | Turkey,,China,Too much,Sometime later,Job / career opportunities | Desire to travel / see the world | Educational opportunities
8c948b90-de8f-0135-3f7d-0a901406a434,40,city,TR,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",750 - 1000,Most of it,Not at all secure,... a little worse,... get a little better,Fairly poorly,... stayed the same,... stay the same,... increased a lot,... increase a lot,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Slightly less,Neither agree nor disagree,Somewhat disapprove,Somewhat approve,,,,Somewhat disapprove,,Not a lot,Not at all,Sometimes acceptable,... increased a lot,Very angry,... stayed the same,A little angry,No,Not at all stable,Somewhat likely,Somewhat negative,,United States,,United States,Too little,Within the next 3 years,Job / career opportunities | Educational opportunities | Desire to travel / see the world
8c94b290-dd10-0135-d978-0a62aae02c3c,38,city,BR,medium,female,"Yes, as a citizen",Selfå_-employed / Freelancer,1500 - 2000,Most of it,Very secure,... a lot better,... get a lot better,Neither well nor poorly,... got a little better,... get a little better,... increased moderately,... increase moderately,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Slightly more,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,,,Neither approve nor disapprove,,,A little,A little,Never acceptable,... increased a little,A little angry,... increased a lot,Very angry,Yes,Not very stable,Very likely,Neither positive nor negative,None of the above,,None of the above,,Too little,Sometime later,Personal safety | Job / career opportunities | Educational opportunities
8ca4e830-dec6-0135-a429-0a62aae02c3c,37,city,MX,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",Under 100,Most of it,Very secure,... a lot better,... get a lot better,Neither well nor poorly,... got a little worse,... stay the same,... increased a lot,... increase a lot,Somewhat secure,... increase a little,The right moment,Don't know,Much less,Strongly disagree,Strongly disapprove,Somewhat approve,,Strongly disapprove,,,,Not at all,A little,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not very stable,Not very likely,Very positive,United States,,None of the above,,Too little,Never,
8ca881c0-dc5b-0135-3443-0a62aae02c3c,18,city,TR,medium,male,"Yes, as a citizen","In school, university or practical training",750 - 1000,Most of it,Somewhat secure,... a little better,... get a little better,Fairly well,... got a little better,... get a lot better,... increased a lot,... increase moderately,Somewhat secure,... decrease a little,The wrong moment,Fewer purchases,Neither more nor less,Strongly agree,Strongly approve,Strongly approve,,,,Strongly approve,,A little,A little,Never acceptable,... increased a lot,A little angry,... increased a little,Not very angry,No,Very stable,Not at all likely,Somewhat positive,,Russia | Germany | China | Japan,,United States | United Kingdom | Saudi Arabia,Don't know,Never,
8ca8ef50-dc84-0135-4cc3-0a62aae02c3c,17,city,EG,low,male,"Yes, as a citizen","In school, university or practical training",Prefer not to say,About half,Somewhat secure,... the same,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Prefer not to answer,Don't know,Neither the right moment nor the wrong moment,More purchases,Neither more nor less,Strongly agree,Strongly approve,Somewhat approve,,,,,,A lot,A lot,Never acceptable,Don't know,Very angry,Don't know,A little angry,No,Don't know,Not at all likely,Somewhat positive,,China | Japan,,None of the above,Don't know,Sometime later,Other reason
8cac8940-dc67-0135-31ee-0a62aae02c3c,19,rural,EG,medium,male,"Yes, as a citizen","In school, university or practical training",Under 100,Most of it,Somewhat secure,... a little better,... stay the same,Fairly well,... got a little better,... get a lot better,... increased a lot,... increase moderately,Somewhat secure,... stay the same,Neither the right moment nor the wrong moment,More purchases,Much more,Strongly agree,Somewhat approve,Strongly approve,,,,,,A lot,A lot,Never acceptable,... increased a little,A little angry,... stayed the same,Very angry,Yes,Not very stable,Not at all likely,Very positive,,China,,None of the above,The right amount,Within the next 3 years,Educational opportunities | Economic situation in my country | Job / career opportunities | Desire to travel / see the world | Other reason related to quality of life
8cae9a40-dc39-0135-03b7-0a62aae02c3c,42,city,BR,high,female,"Yes, as a citizen",Selfå_-employed / Freelancer,1000 - 1500,About half,Somewhat secure,... the same,... stay the same,Neither well nor poorly,... got a little worse,... stay the same,... increased a little,... increase a little,Not very secure,... increase a little,The wrong moment,Fewer purchases,Neither more nor less,Somewhat agree,Strongly disapprove,Strongly disapprove,,,Strongly disapprove,,,Not a lot,A lot,Sometimes acceptable,... increased a little,Very angry,... increased a little,Very angry,No,Not very stable,Somewhat likely,Somewhat positive,Japan | United States | Canada | United Kingdom | Germany,,China,,Too little,Never,
8ce039e0-df71-0135-6252-0a901406a434,32,city,UA,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",Prefer not to say,Don't know,Prefer not to answer,Don't know,Don't know,Very poorly,... got a lot worse,Don't know,... increased a lot,Don't know,Prefer not to answer,Don't know,Don't know,Don't know,Neither more nor less,Neither agree nor disagree,Strongly disapprove,Strongly disapprove,,,,,Strongly disapprove,Not a lot,Not a lot,Never acceptable,... increased a lot,Not at all angry,... increased a lot,Not very angry,No,Not at all stable,Not at all likely,Neither positive nor negative,,China,,None of the above,Too little,Never,
8d0f1910-dc38-0135-4db3-0a901406a434,26,city,VE,medium,male,"Yes, as a citizen",Selfå_-employed / Freelancer,400 - 500,About half,Very secure,... the same,... get a little better,Very poorly,... got a lot worse,Don't know,... increased a lot,... increase a lot,Very secure,... increase a lot,Neither the right moment nor the wrong moment,About the same,Much less,Neither agree nor disagree,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,,,,,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Not at all likely,Very negative,None of the above,,China,,Too little,Within next 3 months,Escaping oppression or discrimination in my country | Other reason related to quality of life | Personal safety | Political situation in my country
8d131200-dc2d-0135-3ed0-0a901406a434,42,city,VE,medium,female,"Yes, as a citizen",Selfå_-employed / Freelancer,More than 3000,Most of it,Not very secure,... the same,... get a lot better,Very poorly,... got a lot worse,... stay the same,... increased a lot,... increase a lot,Not very secure,... increase a lot,The right moment,About the same,Much less,Strongly disagree,Strongly disapprove,Somewhat disapprove,Strongly disapprove,,,,,Not a lot,Not a lot,Never acceptable,... increased a lot,A little angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Very positive,United States,,None of the above,,Too little,Never,
8d23ecc0-dc92-0135-5720-0a62aae02c3c,34,rural,MX,low,male,"Yes, as a citizen","Not employed, currently looking for work",Under 100,Most of it,Not at all secure,... the same,... get a lot better,Fairly poorly,... got a lot worse,... stay the same,... decreased,... increase a lot,Somewhat secure,... increase a lot,The wrong moment,More purchases,Neither more nor less,Strongly agree,Strongly disapprove,Somewhat disapprove,,Somewhat disapprove,,,,Not at all,Not at all,Sometimes acceptable,Don't know,Very angry,... increased a lot,Very angry,No,Somewhat stable,Not very likely,Neither positive nor negative,United States,,United States,,Too little,Sometime later,Economic situation in my country
8d302bc0-dc3a-0135-50f7-0a901406a434,17,city,VE,low,male,"Yes, as a citizen","In school, university or practical training",Prefer not to say,Most of it,Not very secure,... a little worse,... get a little better,Very poorly,... got a little worse,... get a little worse,... increased a lot,... increase moderately,Somewhat secure,... increase a little,The wrong moment,Fewer purchases,Neither more nor less,Somewhat disagree,Somewhat disapprove,Neither approve nor disapprove,Somewhat disapprove,,,,,A little,Not a lot,Sometimes acceptable,... increased a little,Not very angry,... increased a little,A little angry,Yes,Not very stable,Not very likely,Neither positive nor negative,China | United States | Japan,,None of the above,,Too little,Never,
8d3d8760-dd3e-0135-1042-0a62aae02c3c,29,city,BR,medium,female,"Yes, as a citizen","Not employed, currently looking for work",300 - 400,All of it,Prefer not to answer,... a lot better,... get a little better,Fairly poorly,... got a lot worse,Don't know,... increased a lot,Don't know,Prefer not to answer,... increase a little,The wrong moment,Fewer purchases,Slightly less,Strongly agree,Somewhat disapprove,Strongly disapprove,,,Strongly disapprove,,,A lot,A little,Sometimes acceptable,Don't know,A little angry,Don't know,Very angry,No,Don't know,Not very likely,Somewhat positive,China,,None of the above,,Too little,Sometime later,Political situation in my country
8d4a7910-dc7e-0135-4837-0a62aae02c3c,46,rural,BR,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",1000 - 1500,Less than half,Very secure,... a lot better,... get a lot better,Fairly poorly,... got a little better,... stay the same,... increased a lot,... increase a lot,Very secure,... increase a little,Don't know,Fewer purchases,Slightly more,Somewhat agree,Strongly disapprove,Strongly disapprove,,,Strongly disapprove,,,A little,A little,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Not very likely,Somewhat positive,China | United States | Japan | United Kingdom | Germany,,None of the above,,Too little,Never,
