meta.uuid,dem.age,dem.city_or_rural,dem.country_code,dem.education_level,dem.gender,question.DAL_residency,question.DAL_employment_status,question.DAL_household_income,question.DAL_disposable_income,question.DAL_CCI-Q12_household_finance_present,question.DAL_CCI_EC-Q1_household_finance_past,question.DAL_CCI_EC-Q2_household_finance_future,question.DAL_CCI-Q14_economic_situation_present,question.DAL_CCI_EC-Q3_economic_situation_past,question.DAL_CCI_EC-Q4_economic_situation_future,question.DAL_CCI_EC-Q5_inflation_past,question.DAL_CCI_EC-Q6_inflation_future,question.DAL_CCI-Q13_job_situation_present,question.DAL_CCI_EC-Q7_unemployment_future,question.DAL_CCI_EC-Q8_purchases_present,question.DAL_CCI_EC-Q9_purchases_future,question.DAL_PolRisk_democratic_change,question.DAL_PolRisk_strong_leader,question.DAL_PolRisk_approve_president,question.DAL_PolRisk_approve_political_rep,question.DAL_PolRisk_approve_ruling_party_VE,question.DAL_PolRisk_approve_ruling_party_MX,question.DAL_PolRisk_approve_ruling_party_BR,question.DAL_PolRisk_approve_ruling_party_TR,question.DAL_PolRisk_approve_ruling_party_UA,question.DAL_PolRisk_trust_police,question.DAL_PolRisk_trust_courts,question.DAL_PolRisk_tax_evasion,question.DAL_PolRisk_inequality_past,question.DAL_PolRisk_inequality_anger,question.DAL_PolRisk_corrupt_past,question.DAL_PolRisk_corrupt_anger,question.DAL_PolRisk_corrupt_experience,question.DAL_PolRisk_politcal_stability,question.DAL_PolRisk_protest_likelihood,question.DAL_opinion_foreign_companies,question.DAL_positive_countries_MX_BR_VE,question.DAL_positive_countries_UA_TR_EG,question.DAL_negative_countries_MX_BR_VE,question.DAL_negative_countries_UA_TR_EG,question.DAL_protectionism,question.DAL_migration_time,question.DAL_migration_motives
a1dad540-b2f5-0135-3f34-0a62aae02c3c,18,city,EG,low,female,"Yes, as a citizen","In school, university or practical training",Under 100,All of it,Not very secure,... a little better,... get a little better,Fairly poorly,... got a little worse,... stay the same,... increased a lot,... increase a lot,Not very secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Much less,Somewhat disagree,Somewhat disapprove,Strongly disapprove,,,,,,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not very stable,Not very likely,Neither positive nor negative,,Turkey,,United States,Too little,Within the next 3 years,Job / career opportunities | Educational opportunities | Civic freedoms | Political situation in my country | Economic situation in my country
a1e75150-b10c-0135-30f6-0a62aae02c3c,38,city,UA,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",400 - 500,Most of it,Not very secure,... a little better,... stay the same,Fairly poorly,... got a little worse,... stay the same,... increased a lot,... increase moderately,Somewhat secure,... stay the same,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Somewhat agree,Neither approve nor disapprove,Somewhat disapprove,,,,,Neither approve nor disapprove,Not a lot,Not a lot,Sometimes acceptable,... stayed the same,A little angry,... stayed the same,Very angry,No,Not very stable,Not at all likely,Somewhat positive,,Russia | Turkey | China | Germany | United States | France | United Kingdom,,None of the above,Too little,Never,
a1efc3d0-b182-0135-22fa-0a901406a434,14,city,UA,medium,male,"Yes, as a citizen","In school, university or practical training",400 - 500,About half,Very secure,... a little worse,... get a lot better,Neither well nor poorly,... got a little better,... get a lot better,... increased moderately,... decrease,Very secure,... increase a little,The right moment,About the same,Slightly more,Strongly agree,Strongly disapprove,Somewhat approve,,,,,Somewhat approve,A little,A little,Always acceptable,... increased a lot,Not very angry,... increased a little,Not at all angry,No,Not very stable,Very likely,Very positive,,Germany | United States | United Kingdom | Saudi Arabia | France,,Russia,Too little,Within the next 3 years,Desire to travel / see the world | Proximity to family | Job / career opportunities | Personal safety | Educational opportunities
a24b4f80-b109-0135-56e3-0a901406a434,25,city,BR,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,About half,Very secure,... a lot better,... get a lot better,Fairly poorly,... got a lot worse,... get a little worse,... increased a lot,... increase a lot,Very secure,... increase a lot,The wrong moment,About the same,Much more,Somewhat agree,Strongly disapprove,Strongly disapprove,,,Strongly disapprove,,,Not a lot,Not a lot,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Very positive,China | United States | Japan | United Kingdom | France,,Spain,,Too little,Sometime later,Cost of living | Political situation in my country | Economic situation in my country | Escaping oppression or discrimination in my country
a252eda0-b133-0135-5f1f-0a62aae02c3c,25,city,TR,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",2000 - 3000,Most of it,Very secure,... a little better,... get a little better,Neither well nor poorly,... stayed the same,... get a little better,... increased moderately,... increase moderately,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Slightly more,Somewhat disagree,Neither approve nor disapprove,Neither approve nor disapprove,,,,Somewhat disapprove,,A little,Not a lot,Never acceptable,... increased a lot,A little angry,... stayed the same,Very angry,No,Somewhat stable,Not at all likely,Somewhat positive,,Japan | United States | Russia | Germany,,None of the above,The right amount,Never,
a25af6a0-b0ff-0135-4936-0a901406a434,48,city,VE,high,female,"Yes, as a citizen",Selfå_-employed / Freelancer,More than 3000,Most of it,Somewhat secure,... a little better,... get a lot better,Fairly poorly,... got a lot worse,... stay the same,... increased a lot,... increase a lot,Very secure,... increase a lot,The wrong moment,Fewer purchases,Much less,Strongly disagree,Strongly disapprove,Somewhat disapprove,Strongly disapprove,,,,,Not at all,A little,Never acceptable,... increased a lot,Not at all angry,... increased a lot,Very angry,No,Not at all stable,Very likely,Neither positive nor negative,United States | Canada | Spain | Germany | Japan | France | United Kingdom,,China,,Too little,Never,
a25e9460-b183-0135-23ae-0a901406a434,45,city,MX,low,female,"Yes, as a citizen",Selfå_-employed / Freelancer,100 - 200,All of it,Not very secure,... the same,... get a little better,Fairly poorly,... got a lot worse,Don't know,... increased a lot,... decrease,Not very secure,... increase a little,The wrong moment,Fewer purchases,Neither more nor less,Somewhat agree,Strongly disapprove,Strongly disapprove,,Strongly disapprove,,,,Not a lot,Not a lot,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Somewhat negative,Canada | Germany | United Kingdom,,United States | China | Japan,,Too little,Sometime later,Job / career opportunities | Weather / climate | Desire to travel / see the world | Personal safety | Political situation in my country | Educational opportunities
a26076f0-b156-0135-7b0c-0a62aae02c3c,19,city,BR,low,female,"Yes, as a citizen","Not employed, currently looking for work",400 - 500,Don't know,Very secure,... a lot worse,... get a lot better,Fairly well,... got a little better,... get a little better,... increased a lot,... increase a lot,Very secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Much more,Neither agree nor disagree,Strongly disapprove,Strongly disapprove,,,Strongly disapprove,,,A little,A little,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Don't know,Somewhat likely,Neither positive nor negative,United States | Japan | United Kingdom,,United Kingdom | United States | Japan,,Don't know,Never,
a2831370-b2d5-0135-9a2b-0a62aae02c3c,37,city,MX,low,female,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,Most of it,Somewhat secure,... a little worse,... get a lot better,Fairly poorly,... got a lot worse,Don't know,... increased a lot,... increase moderately,Very secure,... increase a little,The wrong moment,Fewer purchases,Much less,Strongly agree,Somewhat disapprove,Strongly disapprove,,Somewhat disapprove,,,,Not at all,Not a lot,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Somewhat positive,Germany | Canada | Japan | United States | China,,None of the above,,Too little,Never,
a29078e0-b0ff-0135-1fc4-0a62aae02c3c,53,city,UA,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",750 - 1000,Most of it,Somewhat secure,... the same,... stay the same,Fairly poorly,... got a little worse,... get a little worse,... increased a lot,... increase moderately,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Slightly less,Strongly disagree,Strongly disapprove,Neither approve nor disapprove,,,,,Strongly disapprove,Not a lot,Not a lot,Never acceptable,... increased a lot,A little angry,... increased a little,A little angry,No,Not very stable,Not very likely,Very negative,,None of the above,,United Kingdom | Russia | China | Japan | France | India | Germany | United States,Too little,Sometime later,Personal safety | Political situation in my country | Economic situation in my country | Escaping oppression or discrimination in my country
a29290d0-b130-0135-5c1f-0a62aae02c3c,18,city,EG,medium,male,"Yes, as a citizen","In school, university or practical training",Prefer not to say,Don't know,Prefer not to answer,... a lot worse,Don't know,Very poorly,... got a lot worse,Don't know,... increased a lot,Don't know,Prefer not to answer,... increase a little,The wrong moment,About the same,Neither more nor less,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,,,,,,A lot,A little,Never acceptable,Don't know,A little angry,... increased a lot,Very angry,No,Not at all stable,Somewhat likely,Neither positive nor negative,,None of the above,,None of the above,Too little,Within the next year,Economic situation in my country | Job / career opportunities | Educational opportunities
a2b3c6e0-b13d-0135-f00b-0a901406a434,47,city,BR,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",500 - 750,All of it,Very secure,... a lot better,... get a little better,Fairly well,... stayed the same,... stay the same,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,The wrong moment,Fewer purchases,Neither more nor less,Strongly agree,Neither approve nor disapprove,Neither approve nor disapprove,,,Neither approve nor disapprove,,,A little,Not a lot,Never acceptable,... increased a lot,A little angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Somewhat negative,China,,China,,Too little,Sometime later,Cost of living | Personal safety | Economic situation in my country | Job / career opportunities
a2e32e10-b2a3-0135-2afb-0a62aae02c3c,28,city,BR,low,female,"Yes, as a citizen","Employed, working 30 or more hours per week",400 - 500,Most of it,Somewhat secure,... a little better,... get a lot better,Very poorly,... got a lot worse,... get a little better,... increased a lot,... decrease,Somewhat secure,... decrease a little,Neither the right moment nor the wrong moment,More purchases,Slightly less,Strongly agree,Strongly disapprove,Somewhat disapprove,,,Strongly disapprove,,,Not a lot,A little,Never acceptable,... increased a little,A little angry,... increased a lot,Very angry,No,Not at all stable,Very likely,Somewhat positive,China | United States,,None of the above,,Too little,Sometime later,Economic situation in my country | Cost of living | Political situation in my country | Job / career opportunities | Other reason related to quality of life
a2fc42c0-bb53-0135-f5f8-0a901406a434,29,rural,EG,medium,male,"Yes, as a citizen","Not employed, currently looking for work",Under 100,All of it,Not at all secure,... a lot worse,Don't know,Very poorly,... got a lot worse,Don't know,... increased a lot,Don't know,Not at all secure,... increase a lot,Don't know,Don't know,Much less,Somewhat disagree,Strongly disapprove,Strongly disapprove,,,,,,Not at all,Not at all,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not very stable,Not at all likely,Neither positive nor negative,,None of the above,,None of the above,Don't know,Within next 3 months,Job / career opportunities | Cost of living
a3015820-b6bb-0135-b120-0a62aae02c3c,21,city,EG,medium,female,"Yes, as a citizen","In school, university or practical training",100 - 200,Most of it,Very secure,... a lot better,... get a lot better,Neither well nor poorly,... stayed the same,... get a little better,... increased a lot,... increase a little,Prefer not to answer,... increase a little,Neither the right moment nor the wrong moment,About the same,Slightly more,Strongly agree,Somewhat approve,Somewhat disapprove,,,,,,A lot,Not a lot,Never acceptable,... increased a little,A little angry,... decreased a little,A little angry,No,Somewhat stable,Not at all likely,Somewhat positive,,Saudi Arabia,,United States,Too little,Sometime later,Desire to travel / see the world
a3060eb0-b19a-0135-ade5-0a62aae02c3c,52,city,BR,medium,female,"Yes, as a citizen",Selfå_-employed / Freelancer,1000 - 1500,Most of it,Somewhat secure,... a little better,... get a little better,Neither well nor poorly,... stayed the same,... get a little better,... increased a little,... increase a little,Very secure,... decrease a little,Neither the right moment nor the wrong moment,More purchases,Much less,Strongly agree,Strongly disapprove,Strongly disapprove,,,Strongly disapprove,,,Not at all,Not at all,Never acceptable,... increased a lot,Not very angry,... increased a lot,Very angry,No,Not very stable,Not at all likely,Somewhat positive,United States | Germany | Japan | United Kingdom,,None of the above,,Too little,Never,
a3243b30-b110-0135-36b3-0a62aae02c3c,29,city,BR,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",300 - 400,About half,Very secure,... a little better,... get a lot better,Fairly well,... got a little better,... get a little better,... increased moderately,... increase moderately,Very secure,... decrease a little,Neither the right moment nor the wrong moment,More purchases,Neither more nor less,Somewhat agree,Strongly disapprove,Neither approve nor disapprove,,,Neither approve nor disapprove,,,A little,Not at all,Never acceptable,... stayed the same,Very angry,... increased a lot,Very angry,No,Not at all stable,Somewhat likely,Somewhat positive,China | Japan | United States | Canada,,None of the above,,Don't know,Within the next year,Economic situation in my country | Political situation in my country | Personal safety | Job / career opportunities
